scenario,t,dt,fps,updateMs,aiMs,collisionMs,drawCalls,heapUsedMB
world_sail,66814,16.900,59.17,0.100,0.000,0.000,27,44.0
world_sail,66831,16.800,59.52,0.000,0.100,0.000,27,44.0
world_sail,66848,17.100,58.48,0.000,0.000,0.000,27,44.0
world_sail,66864,16.100,62.11,0.200,0.000,0.000,27,34.5
world_sail,66881,16.800,59.52,0.000,0.100,0.000,27,34.5
world_sail,66898,16.600,60.24,0.100,0.100,0.000,27,34.5
world_sail,66915,17.000,58.82,0.100,0.000,0.000,27,37.5
world_sail,66931,16.200,61.73,0.200,0.000,0.000,27,37.5
world_sail,66948,16.600,60.24,0.200,0.100,0.000,27,37.5
world_sail,66964,16.800,59.52,0.100,0.000,0.000,27,37.5
world_sail,66981,16.800,59.52,0.100,0.000,0.000,27,41.4
world_sail,66998,16.500,60.61,0.100,0.000,0.000,27,41.4
world_sail,67014,16.700,59.88,0.200,0.000,0.000,27,41.4
world_sail,67031,16.700,59.88,0.000,0.100,0.000,27,41.4
world_sail,67048,17.000,58.82,0.100,0.000,0.100,27,32.8
world_sail,67064,16.200,61.73,0.200,0.000,0.000,27,32.8
world_sail,67081,16.700,59.88,0.100,0.100,0.000,27,32.8
world_sail,67098,16.700,59.88,0.100,0.100,0.000,27,32.8
world_sail,67114,16.700,59.88,0.100,0.000,0.000,27,36.7
world_sail,67131,16.700,59.88,0.100,0.000,0.000,27,36.7
world_sail,67148,16.700,59.88,0.200,0.000,0.000,27,36.7
world_sail,67164,16.700,59.88,0.100,0.000,0.000,27,39.6
world_sail,67181,16.700,59.88,0.100,0.000,0.000,27,39.6
world_sail,67198,16.500,60.61,0.100,0.100,0.000,27,39.6
world_sail,67215,17.100,58.48,0.100,0.100,0.000,27,42.6
world_sail,67231,16.500,60.61,0.200,0.000,0.000,27,42.6
world_sail,67248,16.600,60.24,0.100,0.000,0.100,27,42.6
world_sail,67264,16.500,60.61,0.100,0.000,0.000,27,42.6
world_sail,67281,16.800,59.52,0.200,0.000,0.000,27,34.0
world_sail,67298,16.700,59.88,0.100,0.000,0.000,27,34.0
world_sail,67315,16.700,59.88,0.200,0.000,0.000,27,34.0
world_sail,67331,16.700,59.88,0.000,0.100,0.000,27,36.9
world_sail,67348,16.700,59.88,0.100,0.000,0.000,27,36.9
world_sail,67364,16.500,60.61,0.100,0.100,0.000,27,36.9
world_sail,67381,16.800,59.52,0.100,0.100,0.000,27,39.8
world_sail,67398,16.600,60.24,0.100,0.000,0.000,27,39.8
world_sail,67416,18.100,55.25,0.200,0.100,0.000,27,39.8
world_sail,67431,15.200,65.79,0.100,0.100,0.000,27,39.8
world_sail,67448,16.700,59.88,0.000,0.100,0.000,27,43.8
world_sail,67465,16.900,59.17,0.100,0.000,0.000,27,43.8
world_sail,67481,16.600,60.24,0.100,0.000,0.000,27,43.8
world_sail,67498,16.600,60.24,0.200,0.000,0.000,27,34.1
world_sail,67515,16.600,60.24,0.200,0.000,0.000,27,34.1
world_sail,67531,16.700,59.88,0.000,0.100,0.000,27,34.1
world_sail,67548,16.700,59.88,0.100,0.100,0.000,27,37.1
world_sail,67565,16.700,59.88,0.000,0.100,0.000,27,37.1
world_sail,67581,16.600,60.24,0.200,0.000,0.000,27,37.1
world_sail,67598,16.700,59.88,0.100,0.000,0.000,27,37.1
world_sail,67615,16.800,59.52,0.200,0.000,0.000,27,41.0
world_sail,67631,16.500,60.61,0.100,0.100,0.000,27,41.0
world_sail,67648,16.800,59.52,0.000,0.100,0.000,27,41.0
world_sail,67665,16.600,60.24,0.100,0.000,0.000,27,41.0
world_sail,67681,16.700,59.88,0.100,0.100,0.000,27,44.9
world_sail,67698,16.800,59.52,0.200,0.000,0.000,27,44.9
world_sail,67715,16.600,60.24,0.100,0.000,0.000,27,44.9
world_sail,67731,16.600,60.24,0.100,0.000,0.100,27,34.1
world_sail,67748,16.700,59.88,0.000,0.100,0.000,27,34.1
world_sail,67765,16.700,59.88,0.000,0.000,0.000,27,34.1
world_sail,67781,16.700,59.88,0.000,0.100,0.000,27,37.2
world_sail,67798,16.700,59.88,0.200,0.000,0.000,27,37.2
world_sail,67815,16.500,60.61,0.200,0.000,0.000,27,37.2
world_sail,67831,16.700,59.88,0.100,0.100,0.000,27,40.3
world_sail,67848,16.700,59.88,0.000,0.000,0.000,27,40.3
