scenario,t,dt,fps,updateMs,aiMs,collisionMs,drawCalls,heapUsedMB
large_battle,211057,22.000,45.45,0.000,0.000,0.000,205,60.8
large_battle,211071,14.000,71.43,0.000,0.100,0.000,205,60.8
large_battle,211084,13.700,72.99,0.100,0.100,0.000,205,60.8
large_battle,211104,20.100,49.75,0.000,0.000,0.000,205,73.5
large_battle,211119,14.900,67.11,0.000,0.100,0.000,205,73.5
large_battle,211135,15.300,65.36,0.000,0.100,0.000,206,73.5
large_battle,211152,17.500,57.14,0.000,0.000,0.000,207,73.5
large_battle,211167,14.600,68.49,0.000,0.000,0.000,207,90.1
large_battle,211183,16.600,60.24,0.000,0.100,0.000,207,90.1
large_battle,211200,16.600,60.24,0.100,0.100,0.000,207,90.1
large_battle,211219,19.300,51.81,0.100,0.000,0.000,207,47.2
large_battle,211237,17.500,57.14,0.000,0.100,0.000,207,47.2
large_battle,211260,23.100,43.29,0.100,0.000,0.000,207,47.2
large_battle,211271,11.600,86.21,0.000,0.000,0.000,207,43.5
large_battle,211291,19.100,52.36,0.000,0.000,0.000,207,43.5
large_battle,211304,13.800,72.46,0.000,0.000,0.000,207,43.5
large_battle,211318,13.800,72.46,0.000,0.000,0.000,209,43.5
large_battle,211338,19.800,50.51,0.000,0.000,0.000,209,56.3
large_battle,211352,14.000,71.43,0.000,0.000,0.000,209,56.3
large_battle,211374,22.500,44.44,0.000,0.000,0.100,210,56.3
large_battle,211389,14.800,67.57,0.100,0.100,0.000,210,64.9
large_battle,211403,14.000,71.43,0.000,0.100,0.000,210,64.9
large_battle,211417,13.600,73.53,0.000,0.000,0.000,210,64.9
large_battle,211439,22.600,44.25,0.000,0.100,0.000,210,73.5
large_battle,211454,14.300,69.93,0.000,0.000,0.000,210,73.5
large_battle,211468,14.200,70.42,0.100,0.000,0.000,210,73.5
large_battle,211490,22.400,44.64,0.100,0.000,0.000,210,82.0
large_battle,211504,14.100,70.92,0.000,0.000,0.000,210,82.0
large_battle,211518,14.000,71.43,0.000,0.000,0.000,210,82.0
large_battle,211541,22.500,44.44,0.000,0.100,0.000,211,90.6
large_battle,211554,12.900,77.52,0.000,0.000,0.000,211,90.6
large_battle,211571,16.800,59.52,0.000,0.000,0.000,211,90.6
large_battle,211588,17.500,57.14,0.000,0.000,0.000,211,90.6
large_battle,211604,16.100,62.11,0.000,0.000,0.000,211,47.3
large_battle,211622,18.100,55.25,0.000,0.000,0.000,215,47.3
large_battle,211635,13.000,76.92,0.000,0.100,0.000,215,47.3
large_battle,211658,23.000,43.48,0.000,0.000,0.000,215,57.8
large_battle,211669,11.000,90.91,0.000,0.000,0.000,215,57.8
large_battle,211687,17.400,57.47,0.000,0.000,0.000,215,57.8
large_battle,211701,14.300,69.93,0.000,0.000,0.000,215,57.8
large_battle,211717,16.000,62.50,0.000,0.000,0.000,216,70.6
large_battle,211738,21.400,46.73,0.000,0.000,0.000,216,70.6
large_battle,211752,13.900,71.94,0.000,0.000,0.000,216,70.6
large_battle,211774,21.600,46.30,0.000,0.100,0.000,216,81.1
large_battle,211787,12.600,79.37,0.100,0.000,0.000,216,81.1
large_battle,211803,16.900,59.17,0.000,0.000,0.000,216,81.1
large_battle,211823,19.700,50.76,0.000,0.000,0.000,216,81.1
large_battle,211838,14.400,69.44,0.000,0.100,0.000,216,93.9
large_battle,211852,14.200,70.42,0.000,0.000,0.000,216,93.9
large_battle,211874,22.400,44.64,0.000,0.100,0.000,216,93.9
large_battle,211890,16.100,62.11,0.000,0.100,0.000,216,45.9
large_battle,211905,14.800,67.57,0.000,0.100,0.000,216,45.9
large_battle,211920,14.500,68.97,0.100,0.000,0.000,216,45.9
large_battle,211935,15.600,64.10,0.000,0.100,0.000,216,45.9
large_battle,211956,20.800,48.08,0.000,0.000,0.000,216,58.7
large_battle,211970,14.500,68.97,0.000,0.000,0.000,216,58.7
large_battle,211985,14.500,68.97,0.100,0.100,0.000,216,58.7
large_battle,212008,22.800,43.86,0.100,0.000,0.000,216,67.3
large_battle,212018,10.000,100.00,0.100,0.000,0.000,216,67.3
large_battle,212034,16.100,62.11,0.100,0.100,0.000,216,67.3
large_battle,212050,16.500,60.61,0.100,0.100,0.000,216,67.3
large_battle,212067,16.700,59.88,0.100,0.000,0.000,216,81.9
large_battle,212084,16.700,59.88,0.100,0.000,0.000,216,81.9
large_battle,212100,16.700,59.88,0.000,0.000,0.000,216,81.9
large_battle,212117,16.800,59.52,0.000,0.000,0.000,216,94.4
large_battle,212134,16.500,60.61,0.200,0.000,0.000,217,94.4
large_battle,212150,16.700,59.88,0.100,0.000,0.000,217,94.4
large_battle,212167,16.700,59.88,0.000,0.000,0.000,217,94.4
large_battle,212184,17.300,57.80,0.100,0.000,0.000,217,53.1
large_battle,212204,19.100,52.36,0.100,0.000,0.000,217,53.1
large_battle,212219,15.400,64.94,0.100,0.000,0.000,217,53.1
large_battle,212236,17.100,58.48,0.100,0.000,0.000,217,65.6
large_battle,212251,15.000,66.67,0.000,0.000,0.000,217,65.6
large_battle,212267,16.200,61.73,0.100,0.100,0.000,217,65.6
large_battle,212284,16.500,60.61,0.000,0.000,0.000,217,65.6
large_battle,212301,16.800,59.52,0.100,0.000,0.000,217,82.2
large_battle,212317,16.600,60.24,0.200,0.000,0.000,217,82.2
large_battle,212334,16.800,59.52,0.000,0.000,0.000,217,82.2
large_battle,212351,16.600,60.24,0.000,0.100,0.000,217,94.7
large_battle,212369,18.500,54.05,0.100,0.000,0.000,217,94.7
large_battle,212389,19.900,50.25,0.100,0.000,0.000,217,94.7
large_battle,212405,16.200,61.73,0.000,0.000,0.000,217,51.7
large_battle,212424,19.300,51.81,0.000,0.100,0.000,217,51.7
large_battle,212435,10.200,98.04,0.100,0.000,0.000,218,51.7
large_battle,212453,18.400,54.35,0.000,0.000,0.000,218,51.7
large_battle,212474,21.100,47.39,0.000,0.000,0.000,218,66.4
large_battle,212489,14.700,68.03,0.000,0.100,0.000,218,66.4
large_battle,212503,13.900,71.94,0.100,0.000,0.000,218,66.4
large_battle,212522,19.200,52.08,0.000,0.000,0.000,218,66.4
large_battle,212535,12.800,78.13,0.000,0.100,0.000,218,77.2
large_battle,212553,18.600,53.76,0.000,0.000,0.000,218,77.2
large_battle,212575,21.900,45.66,0.000,0.000,0.000,218,77.2
large_battle,212588,13.200,75.76,0.000,0.000,0.000,218,87.7
large_battle,212605,17.000,58.82,0.000,0.000,0.000,218,87.7
large_battle,212619,13.300,75.19,0.000,0.000,0.000,218,87.7
large_battle,212634,15.200,65.79,0.100,0.000,0.000,218,87.7
large_battle,212657,23.100,43.29,0.000,0.000,0.000,218,46.4
large_battle,212671,14.000,71.43,0.000,0.100,0.000,218,46.4
large_battle,212685,14.000,71.43,0.100,0.000,0.000,218,46.4
large_battle,212706,21.400,46.73,0.100,0.000,0.000,218,46.4
large_battle,212722,15.200,65.79,0.100,0.000,0.000,218,59.2
large_battle,212735,13.800,72.46,0.100,0.000,0.000,218,59.2
large_battle,212755,19.400,51.55,0.000,0.000,0.000,218,59.2
large_battle,212769,14.100,70.92,0.000,0.000,0.000,218,59.2
large_battle,212785,16.100,62.11,0.100,0.000,0.000,218,73.9
large_battle,212801,15.800,63.29,0.000,0.000,0.100,218,73.9
large_battle,212817,16.600,60.24,0.000,0.100,0.000,218,73.9
large_battle,212840,23.000,43.48,0.000,0.000,0.000,218,86.3
large_battle,212855,14.700,68.03,0.000,0.000,0.000,218,86.3
large_battle,212870,14.400,69.44,0.100,0.000,0.000,218,86.3
large_battle,212892,22.600,44.25,0.000,0.000,0.000,218,94.9
large_battle,212907,14.500,68.97,0.000,0.000,0.000,218,94.9
large_battle,212921,13.900,71.94,0.100,0.000,0.000,218,94.9
large_battle,212941,20.800,48.08,0.100,0.000,0.000,218,94.9
large_battle,212953,11.200,89.29,0.100,0.100,0.000,218,49.5
large_battle,212979,26.700,37.45,0.100,0.000,0.000,218,49.5
large_battle,212992,12.500,80.00,0.000,0.000,0.000,218,49.5
large_battle,213002,10.400,96.15,0.000,0.000,0.000,219,49.5
large_battle,213018,15.400,64.94,0.000,0.000,0.000,220,51.1
large_battle,213041,23.000,43.48,0.200,0.000,0.000,220,51.1
large_battle,213055,14.300,69.93,0.000,0.000,0.000,220,51.1
large_battle,213069,13.900,71.94,0.000,0.000,0.000,220,59.6
large_battle,213089,20.000,50.00,0.100,0.000,0.000,220,59.6
large_battle,213104,15.400,64.94,0.000,0.000,0.000,220,59.6
large_battle,213118,13.400,74.63,0.100,0.000,0.000,220,59.6
large_battle,213139,21.200,47.17,0.000,0.100,0.000,220,74.2
large_battle,213155,16.000,62.50,0.000,0.000,0.000,220,74.2
large_battle,213169,14.300,69.93,0.100,0.000,0.000,222,74.2
large_battle,213191,21.700,46.08,0.000,0.100,0.000,222,84.7
large_battle,213205,14.100,70.92,0.000,0.000,0.000,222,84.7
large_battle,213219,14.400,69.44,0.100,0.000,0.000,223,84.7
large_battle,213239,19.800,50.51,0.000,0.000,0.000,223,84.7
large_battle,213256,16.600,60.24,0.000,0.100,0.000,223,97.3
large_battle,213270,14.100,70.92,0.000,0.000,0.000,223,97.3
large_battle,213291,21.500,46.51,0.000,0.000,0.000,223,97.3
large_battle,213307,15.500,64.52,0.100,0.000,0.000,223,50.4
large_battle,213320,13.000,76.92,0.000,0.000,0.000,223,50.4
large_battle,213337,17.500,57.14,0.200,0.000,0.000,224,50.4
large_battle,213352,14.700,68.03,0.000,0.000,0.000,224,50.4
large_battle,213375,22.600,44.25,0.100,0.000,0.000,224,63.1
large_battle,213390,15.000,66.67,0.100,0.000,0.000,224,63.1
large_battle,213405,15.400,64.94,0.000,0.100,0.000,225,63.1
large_battle,213418,13.300,75.19,0.100,0.000,0.000,225,63.1
large_battle,213439,20.300,49.26,0.100,0.000,0.000,225,79.6
large_battle,213455,16.600,60.24,0.100,0.000,0.000,225,79.6
large_battle,213470,15.000,66.67,0.000,0.100,0.000,225,79.6
large_battle,213484,14.300,69.93,0.100,0.000,0.000,225,79.6
large_battle,213503,18.800,53.19,0.000,0.000,0.000,226,96.2
large_battle,213518,14.500,68.97,0.100,0.000,0.000,226,96.2
large_battle,213538,20.500,48.78,0.000,0.000,0.000,226,96.2
large_battle,213553,14.700,68.03,0.100,0.000,0.000,226,96.2
large_battle,213577,23.700,42.19,0.000,0.000,0.000,228,51.5
large_battle,213591,14.700,68.03,0.100,0.100,0.000,228,51.5
large_battle,213603,12.000,83.33,0.100,0.000,0.000,229,51.5
large_battle,213620,16.600,60.24,0.000,0.100,0.000,228,51.5
large_battle,213637,16.600,60.24,0.000,0.000,0.000,228,64.2
large_battle,213651,14.700,68.03,0.100,0.000,0.000,228,64.2
large_battle,213668,16.600,60.24,0.000,0.000,0.000,228,64.2
large_battle,213685,17.300,57.80,0.000,0.000,0.000,228,64.2
large_battle,213707,21.900,45.66,0.000,0.000,0.000,228,80.7
large_battle,213721,13.900,71.94,0.000,0.000,0.000,228,80.7
large_battle,213738,17.000,58.82,0.000,0.000,0.000,228,80.7
large_battle,213754,16.200,61.73,0.000,0.100,0.000,228,80.7
large_battle,213773,18.700,53.48,0.100,0.000,0.000,228,95.3
large_battle,213787,14.200,70.42,0.100,0.000,0.000,228,95.3
large_battle,213809,22.000,45.45,0.000,0.100,0.000,228,95.3
large_battle,213825,16.300,61.35,0.100,0.000,0.000,228,48.0
large_battle,213839,13.500,74.07,0.100,0.000,0.000,228,48.0
large_battle,213854,14.700,68.03,0.000,0.000,0.000,228,48.0
large_battle,213872,18.900,52.91,0.000,0.000,0.000,228,48.0
large_battle,213888,16.000,62.50,0.000,0.000,0.000,228,60.6
large_battle,213903,14.900,67.11,0.000,0.000,0.000,228,60.6
large_battle,213919,15.900,62.89,0.000,0.000,0.000,228,60.6
large_battle,213935,15.400,64.94,0.000,0.100,0.000,228,60.6
large_battle,213951,16.700,59.88,0.100,0.100,0.000,228,77.2
large_battle,213968,16.700,59.88,0.000,0.100,0.000,228,77.2
large_battle,213986,17.900,55.87,0.000,0.000,0.000,229,77.2
large_battle,214007,21.200,47.17,0.000,0.000,0.000,228,89.6
large_battle,214019,12.000,83.33,0.000,0.000,0.000,229,89.6
large_battle,214039,20.200,49.50,0.000,0.000,0.000,229,89.6
large_battle,214056,16.300,61.35,0.000,0.100,0.000,229,89.6
large_battle,214076,20.700,48.31,0.000,0.000,0.100,229,48.8
large_battle,214087,10.400,96.15,0.000,0.100,0.000,231,48.8
large_battle,214102,15.500,64.52,0.000,0.000,0.000,229,48.8
large_battle,214118,15.700,63.69,0.100,0.000,0.000,229,48.8
large_battle,214139,21.000,47.62,0.000,0.000,0.000,229,63.4
large_battle,214156,17.200,58.14,0.000,0.000,0.000,233,63.4
large_battle,214169,13.200,75.76,0.100,0.000,0.000,231,63.4
large_battle,214190,20.800,48.08,0.100,0.000,0.000,231,73.9
large_battle,214208,17.800,56.18,0.100,0.000,0.000,231,73.9
large_battle,214219,11.200,89.29,0.000,0.000,0.000,233,73.9
large_battle,214238,18.600,53.76,0.000,0.000,0.000,231,73.9
large_battle,214253,15.300,65.36,0.000,0.000,0.000,233,86.6
large_battle,214273,20.000,50.00,0.000,0.100,0.000,234,86.6
large_battle,214287,14.000,71.43,0.000,0.000,0.000,236,86.6
large_battle,214307,19.700,50.76,0.000,0.000,0.000,234,97.1
large_battle,214320,13.300,75.19,0.000,0.000,0.000,234,97.1
large_battle,214341,21.200,47.17,0.000,0.000,0.000,234,97.1
large_battle,214356,14.800,67.57,0.000,0.000,0.000,235,97.1
large_battle,214374,18.200,54.95,0.100,0.000,0.000,234,53.8
large_battle,214389,14.500,68.97,0.100,0.000,0.000,236,53.8
large_battle,214403,14.300,69.93,0.000,0.000,0.000,234,53.8
large_battle,214425,21.800,45.87,0.000,0.100,0.000,234,62.3
large_battle,214436,11.200,89.29,0.100,0.000,0.000,234,62.3
large_battle,214453,16.600,60.24,0.000,0.000,0.000,236,62.3
large_battle,214468,15.500,64.52,0.200,0.000,0.000,236,62.3
large_battle,214485,16.800,59.52,0.000,0.100,0.000,234,76.9
large_battle,214504,19.500,51.28,0.000,0.100,0.000,234,76.9
large_battle,214520,15.800,63.29,0.100,0.000,0.000,234,76.9
large_battle,214540,19.500,51.28,0.100,0.000,0.000,236,89.3
large_battle,214555,14.800,67.57,0.000,0.000,0.000,235,89.3
large_battle,214570,15.000,66.67,0.100,0.000,0.000,235,89.3
large_battle,214585,15.500,64.52,0.000,0.100,0.000,235,89.3
large_battle,214609,24.300,41.15,0.000,0.000,0.000,237,48.5
large_battle,214625,15.700,63.69,0.100,0.000,0.000,235,48.5
large_battle,214648,22.600,44.25,0.100,0.000,0.000,235,48.5
large_battle,214660,12.300,81.30,0.000,0.100,0.000,237,43.3
large_battle,214673,12.700,78.74,0.000,0.000,0.000,235,43.3
large_battle,214686,13.700,72.99,0.000,0.100,0.000,235,43.3
large_battle,214708,22.000,45.45,0.000,0.000,0.000,235,43.3
large_battle,214724,15.500,64.52,0.000,0.000,0.000,237,55.9
large_battle,214739,15.300,65.36,0.100,0.100,0.000,237,55.9
large_battle,214753,13.700,72.99,0.100,0.000,0.000,237,55.9
large_battle,214768,15.500,64.52,0.000,0.100,0.000,239,55.9
large_battle,214785,16.600,60.24,0.100,0.100,0.000,239,70.6
large_battle,214802,16.800,59.52,0.000,0.000,0.000,237,70.6
large_battle,214818,16.600,60.24,0.100,0.000,0.000,237,70.6
large_battle,214839,20.300,49.26,0.100,0.000,0.000,239,83.0
large_battle,214853,14.000,71.43,0.000,0.100,0.000,239,83.0
large_battle,214870,17.600,56.82,0.100,0.000,0.000,237,83.0
large_battle,214890,19.800,50.51,0.100,0.000,0.000,237,93.5
large_battle,214906,15.500,64.52,0.000,0.100,0.000,239,93.5
large_battle,214921,15.300,65.36,0.100,0.000,0.000,241,93.5
large_battle,214936,15.500,64.52,0.000,0.000,0.000,239,93.5
large_battle,214952,15.400,64.94,0.000,0.100,0.000,240,51.1
large_battle,214970,18.600,53.76,0.000,0.000,0.000,242,51.1
large_battle,214994,23.400,42.74,0.000,0.100,0.000,242,51.1
large_battle,215005,11.600,86.21,0.100,0.000,0.000,240,61.6
large_battle,215025,19.300,51.81,0.000,0.000,0.000,242,61.6
large_battle,215038,13.200,75.76,0.000,0.000,0.000,242,61.6
large_battle,215057,19.200,52.08,0.000,0.000,0.000,242,72.1
large_battle,215072,15.000,66.67,0.000,0.000,0.000,240,72.1
large_battle,215089,16.900,59.17,0.000,0.000,0.000,240,72.1
large_battle,215107,18.400,54.35,0.000,0.000,0.000,242,84.5
large_battle,215122,14.500,68.97,0.100,0.000,0.000,243,84.5
large_battle,215136,14.000,71.43,0.000,0.000,0.000,241,84.5
large_battle,215154,18.100,55.25,0.000,0.000,0.000,241,84.5
large_battle,215174,20.300,49.26,0.000,0.100,0.000,243,97.2
large_battle,215187,12.500,80.00,0.000,0.000,0.000,243,97.2
large_battle,215204,17.100,58.48,0.000,0.000,0.000,245,97.2
large_battle,215224,19.800,50.51,0.000,0.100,0.000,247,97.2
large_battle,215241,17.400,57.47,0.100,0.000,0.000,247,52.0
large_battle,215255,13.700,72.99,0.000,0.000,0.000,245,52.0
large_battle,215275,20.200,49.50,0.100,0.000,0.000,247,52.0
large_battle,215289,14.100,70.92,0.000,0.000,0.000,247,52.0
large_battle,215307,17.800,56.18,0.100,0.000,0.000,246,64.8
large_battle,215319,12.100,82.64,0.100,0.000,0.000,246,64.8
large_battle,215342,22.600,44.25,0.000,0.000,0.000,248,64.8
large_battle,215356,14.600,68.49,0.000,0.000,0.000,248,64.8
large_battle,215371,14.400,69.44,0.100,0.100,0.000,246,75.5
large_battle,215393,22.500,44.44,0.100,0.000,0.000,246,75.5
large_battle,215403,10.400,96.15,0.100,0.000,0.000,248,75.5
large_battle,215426,22.300,44.84,0.000,0.000,0.000,248,86.0
large_battle,215440,14.400,69.44,0.100,0.000,0.000,246,86.0
large_battle,215455,14.700,68.03,0.000,0.100,0.000,248,86.0
large_battle,215472,17.000,58.82,0.000,0.000,0.000,248,86.0
large_battle,215488,15.800,63.29,0.000,0.000,0.000,248,98.7
large_battle,215507,19.100,52.36,0.000,0.000,0.000,246,98.7
large_battle,215524,17.200,58.14,0.000,0.200,0.000,246,98.7
large_battle,215538,14.500,68.97,0.000,0.100,0.000,248,52.9
large_battle,215553,14.500,68.97,0.100,0.000,0.000,248,52.9
large_battle,215576,23.500,42.55,0.100,0.000,0.000,248,52.9
large_battle,215591,14.900,67.11,0.000,0.000,0.000,246,61.4
large_battle,215606,14.300,69.93,0.000,0.100,0.000,246,61.4
large_battle,215620,14.400,69.44,0.000,0.000,0.000,248,61.4
large_battle,215641,21.200,47.17,0.000,0.000,0.000,248,61.4
large_battle,215657,16.200,61.73,0.000,0.000,0.000,246,74.1
large_battle,215673,15.600,64.10,0.000,0.100,0.000,248,74.1
large_battle,215690,17.200,58.14,0.000,0.000,0.000,248,74.1
large_battle,215704,14.000,71.43,0.000,0.100,0.000,248,74.1
large_battle,215719,14.600,68.49,0.100,0.000,0.000,246,90.7
large_battle,215736,16.800,59.52,0.100,0.000,0.000,246,90.7
large_battle,215752,16.800,59.52,0.100,0.000,0.000,248,90.7
large_battle,215769,16.600,60.24,0.100,0.000,0.000,248,45.4
large_battle,215786,16.500,60.61,0.100,0.000,0.000,246,45.4
large_battle,215802,16.600,60.24,0.100,0.100,0.000,248,45.4
large_battle,215826,24.000,41.67,0.000,0.000,0.000,248,57.9
large_battle,215841,14.800,67.57,0.000,0.100,0.000,247,57.9
large_battle,215856,15.100,66.23,0.000,0.000,0.000,246,57.9
large_battle,215871,15.000,66.67,0.100,0.000,0.000,248,57.9
large_battle,215892,21.200,47.17,0.100,0.000,0.000,248,68.6
large_battle,215908,15.400,64.94,0.000,0.000,0.000,246,68.6
large_battle,215923,15.500,64.52,0.000,0.000,0.000,249,68.6
large_battle,215941,18.200,54.95,0.100,0.000,0.000,249,68.6
large_battle,215956,14.800,67.57,0.000,0.000,0.000,249,83.3
large_battle,215970,14.300,69.93,0.100,0.000,0.000,247,83.3
large_battle,215993,22.400,44.64,0.000,0.000,0.000,247,83.3
large_battle,216006,13.400,74.63,0.100,0.000,0.000,249,91.8
large_battle,216023,16.400,60.98,0.000,0.000,0.000,249,91.8
large_battle,216041,18.800,53.19,0.000,0.000,0.000,247,91.8
large_battle,216059,17.600,56.82,0.100,0.000,0.000,249,46.3
large_battle,216075,15.600,64.10,0.000,0.000,0.000,249,46.3
large_battle,216089,14.700,68.03,0.100,0.000,0.000,247,46.3
large_battle,216103,14.000,71.43,0.000,0.000,0.000,247,46.3
large_battle,216120,17.100,58.48,0.100,0.000,0.000,249,57.0
large_battle,216136,15.200,65.79,0.100,0.000,0.000,249,57.0
large_battle,216153,17.500,57.14,0.000,0.100,0.000,248,57.0
large_battle,216169,15.900,62.89,0.000,0.100,0.000,249,57.0
large_battle,216192,22.600,44.25,0.100,0.000,0.000,249,73.6
large_battle,216206,14.300,69.93,0.000,0.000,0.000,247,73.6
large_battle,216221,14.600,68.49,0.000,0.000,0.000,248,73.6
large_battle,216239,18.600,53.76,0.100,0.000,0.000,250,73.6
large_battle,216253,13.600,73.53,0.100,0.000,0.000,250,84.3
large_battle,216273,20.400,49.02,0.100,0.100,0.000,248,84.3
large_battle,216286,12.900,77.52,0.000,0.000,0.000,250,84.3
large_battle,216305,18.800,53.19,0.000,0.000,0.000,250,96.8
large_battle,216323,18.400,54.35,0.000,0.000,0.000,248,96.8
large_battle,216348,24.800,40.32,0.100,0.100,0.000,250,96.8
large_battle,216365,17.200,58.14,0.000,0.100,0.000,250,51.2
large_battle,216384,19.100,52.36,0.100,0.000,0.000,248,51.2
large_battle,216407,22.800,43.86,0.100,0.100,0.000,248,51.2
large_battle,216421,13.800,72.46,0.100,0.000,0.000,250,46.2
large_battle,216431,10.100,99.01,0.000,0.000,0.000,250,46.2
large_battle,216441,9.800,102.04,0.000,0.000,0.000,249,46.2
large_battle,216455,13.900,71.94,0.000,0.000,0.000,248,46.2
large_battle,216472,16.800,59.52,0.000,0.000,0.000,250,57.0
large_battle,216494,22.400,44.64,0.000,0.000,0.000,250,57.0
large_battle,216507,13.200,75.76,0.000,0.000,0.000,248,57.0
large_battle,216523,15.900,62.89,0.000,0.100,0.000,250,67.5
large_battle,216537,14.400,69.44,0.100,0.000,0.000,250,67.5
large_battle,216553,15.100,66.23,0.100,0.000,0.000,250,67.5
large_battle,216569,16.800,59.52,0.000,0.100,0.000,248,67.5
large_battle,216590,20.900,47.85,0.000,0.100,0.000,248,84.0
large_battle,216604,14.000,71.43,0.000,0.000,0.000,250,84.0
large_battle,216624,20.200,49.50,0.000,0.100,0.000,250,84.0
large_battle,216643,18.700,53.48,0.100,0.000,0.000,248,94.5
large_battle,216656,12.600,79.37,0.000,0.000,0.000,248,94.5
large_battle,216672,16.000,62.50,0.100,0.000,0.000,250,94.5
large_battle,216687,15.700,63.69,0.100,0.000,0.000,250,94.5
large_battle,216705,17.400,57.47,0.000,0.100,0.000,250,52.1
large_battle,216725,20.300,49.26,0.100,0.000,0.000,248,52.1
large_battle,216740,15.200,65.79,0.000,0.000,0.000,250,52.1
large_battle,216759,18.500,54.05,0.100,0.000,0.000,250,64.5
large_battle,216772,12.800,78.12,0.000,0.000,0.000,248,64.5
large_battle,216787,14.900,67.11,0.000,0.000,0.000,248,64.5
large_battle,216803,16.100,62.11,0.000,0.100,0.000,250,64.5
large_battle,216825,22.700,44.05,0.000,0.000,0.000,251,79.2
large_battle,216839,13.900,71.94,0.100,0.000,0.000,249,79.2
large_battle,216859,19.700,50.76,0.100,0.000,0.000,251,79.2
large_battle,216872,13.500,74.07,0.000,0.000,0.000,251,79.2
large_battle,216890,18.000,55.56,0.000,0.100,0.000,252,91.9
large_battle,216907,16.300,61.35,0.100,0.000,0.000,250,91.9
large_battle,216921,14.200,70.42,0.000,0.000,0.000,250,91.9
large_battle,216944,23.100,43.29,0.000,0.000,0.000,252,46.6
large_battle,216958,14.000,71.43,0.100,0.000,0.000,252,46.6
large_battle,216974,15.600,64.10,0.000,0.000,0.000,251,46.6
large_battle,216989,15.300,65.36,0.000,0.000,0.000,252,46.6
large_battle,217004,14.600,68.49,0.000,0.000,0.000,254,55.5
large_battle,217024,20.100,49.75,0.100,0.000,0.000,254,55.5
large_battle,217038,14.300,69.93,0.000,0.000,0.000,252,55.5
large_battle,217057,19.100,52.36,0.000,0.000,0.000,252,66.0
large_battle,217075,18.000,55.56,0.100,0.000,0.000,254,66.0
large_battle,217092,16.900,59.17,0.100,0.000,0.000,254,66.0
large_battle,217105,13.000,76.92,0.000,0.000,0.000,253,66.0
large_battle,217127,21.600,46.30,0.100,0.000,0.000,255,80.6
large_battle,217141,14.300,69.93,0.000,0.100,0.000,255,80.6
large_battle,217156,14.700,68.03,0.100,0.000,0.000,254,80.6
large_battle,217170,14.400,69.44,0.000,0.100,0.000,254,80.6
large_battle,217193,23.200,43.10,0.100,0.000,0.000,256,91.4
large_battle,217207,14.100,70.92,0.000,0.000,0.000,256,91.4
large_battle,217221,13.900,71.94,0.000,0.000,0.000,254,91.4
large_battle,217241,19.800,50.51,0.100,0.000,0.000,256,91.4
large_battle,217257,16.300,61.35,0.100,0.000,0.000,256,45.6
large_battle,217272,14.600,68.49,0.000,0.000,0.000,254,45.6
large_battle,217287,14.700,68.03,0.000,0.000,0.000,257,45.6
large_battle,217311,24.200,41.32,0.100,0.000,0.000,257,54.1
large_battle,217325,14.600,68.49,0.000,0.000,0.000,255,54.1
large_battle,217340,15.100,66.23,0.100,0.000,0.000,256,54.1
large_battle,217356,15.100,66.23,0.000,0.100,0.000,258,54.1
large_battle,217377,21.500,46.51,0.000,0.000,0.000,257,64.9
large_battle,217387,9.600,104.17,0.000,0.000,0.000,256,64.9
large_battle,217403,16.300,61.35,0.200,0.000,0.000,260,64.9
large_battle,217424,21.500,46.51,0.000,0.000,0.000,260,64.9
large_battle,217443,18.500,54.05,0.000,0.100,0.000,258,79.6
large_battle,217456,13.000,76.92,0.100,0.000,0.000,258,79.6
large_battle,217472,15.700,63.69,0.000,0.000,0.000,258,79.6
large_battle,217488,16.000,62.50,0.000,0.100,0.000,260,79.6
large_battle,217510,22.600,44.25,0.000,0.000,0.000,258,94.2
large_battle,217525,14.900,67.11,0.000,0.000,0.000,258,94.2
large_battle,217539,14.300,69.93,0.100,0.000,0.000,260,94.2
large_battle,217557,17.300,57.80,0.000,0.100,0.000,260,94.2
large_battle,217575,18.200,54.95,0.100,0.100,0.000,258,50.3
large_battle,217590,15.500,64.52,0.100,0.000,0.000,258,50.3
large_battle,217608,17.300,57.80,0.000,0.000,0.000,258,50.3
large_battle,217622,14.200,70.42,0.100,0.000,0.000,260,50.3
large_battle,217636,14.500,68.97,0.100,0.000,0.000,258,63.0
large_battle,217657,21.000,47.62,0.100,0.000,0.000,258,63.0
large_battle,217672,14.500,68.97,0.000,0.100,0.000,260,63.0
large_battle,217688,15.900,62.89,0.000,0.000,0.000,258,73.5
large_battle,217711,22.800,43.86,0.000,0.100,0.000,258,73.5
large_battle,217724,13.300,75.19,0.000,0.000,0.000,260,73.5
large_battle,217742,18.200,54.95,0.100,0.000,0.000,258,84.0
large_battle,217754,12.100,82.64,0.000,0.000,0.000,258,84.0
large_battle,217777,22.400,44.64,0.000,0.000,0.100,258,84.0
large_battle,217791,14.300,69.93,0.100,0.000,0.000,260,84.0
large_battle,217805,13.800,72.46,0.100,0.000,0.000,258,94.8
large_battle,217823,18.000,55.56,0.100,0.000,0.000,258,94.8
large_battle,217841,18.700,53.48,0.000,0.000,0.000,260,94.8
large_battle,217857,15.500,64.52,0.000,0.100,0.000,259,51.4
large_battle,217873,15.600,64.10,0.000,0.000,0.000,259,51.4
